timestamp,acceleration_x,acceleration_y,acceleration_z,solenoid_status
805172,-0.57,0.04,10.40,0
805175,-0.44,0.05,10.26,0
805178,-0.55,0.07,10.26,0
805181,-0.43,0.04,10.17,0
805184,-0.52,0.07,10.19,0
805186,-0.36,0.01,9.97,0
805189,-0.47,-0.11,9.85,0
805192,-0.50,-0.10,9.90,0
805195,-0.50,0.08,9.86,0
805198,-0.44,0.20,10.07,0
805200,-0.41,0.22,10.01,0
805203,-0.55,0.32,10.14,0
805206,-0.45,0.25,10.01,0
805209,-0.41,0.38,10.00,0
805212,-0.37,0.24,9.90,0
805215,-0.44,0.30,9.80,0
805217,-0.44,0.27,9.89,0
805220,-0.42,0.28,9.87,0
805223,-0.48,0.37,9.96,0
805226,-0.46,0.39,9.93,0
805229,-0.49,0.37,9.97,0
805232,-0.39,0.35,9.96,0
805234,-0.45,0.45,9.93,0
805237,-0.56,0.40,9.96,0
805240,-0.40,0.22,9.84,0
805243,-0.42,0.30,9.75,0
805246,-0.42,0.23,9.66,0
805248,-0.38,0.19,9.69,0
805251,-0.41,0.22,9.77,0
805254,-0.38,0.30,9.90,0
805257,-0.37,0.51,9.96,0
805260,-0.47,0.48,10.07,0
805262,-0.43,0.71,10.11,0
805265,-0.26,0.78,10.13,0
805268,-0.32,0.91,10.10,0
805271,-0.34,0.89,10.22,0
805274,-0.25,0.92,10.19,0
805277,-0.31,0.96,10.24,0
805280,-0.28,0.93,10.23,0
805282,-0.36,0.91,10.35,0
805285,-0.22,1.02,10.34,0
805288,-0.06,1.11,10.32,0
805291,-0.30,1.05,10.18,0
805294,-0.29,1.06,10.19,0
805296,-0.17,1.07,10.07,0
805299,-0.35,1.23,10.21,0
805302,-0.34,1.33,10.15,0
805305,-0.33,1.45,10.24,0
805308,-0.35,1.53,10.34,0
805311,-0.37,1.55,10.25,0
805313,-0.43,1.55,10.21,0
805316,-0.48,1.65,10.21,0
805319,-0.41,1.63,10.08,0
805322,-0.49,1.56,10.01,0
805325,-0.56,1.62,9.90,0
805328,-0.46,1.61,9.82,0
805331,-0.50,1.69,9.77,0
805334,-0.52,1.75,9.84,0
805337,-0.55,1.77,9.91,0
805339,-0.54,1.68,9.76,0
805342,-0.46,1.69,9.69,0
805345,-0.46,1.67,9.64,0
805348,-0.44,1.69,9.52,0
805351,-0.49,1.64,9.55,0
805353,-0.46,1.74,9.57,0
805356,-0.42,1.80,9.61,0
805359,-0.42,1.82,9.67,0
805362,-0.35,1.80,9.63,0
805365,-0.29,1.84,9.53,0
805368,-0.22,2.03,9.62,0
805371,-0.27,1.92,9.69,0
805373,-0.26,1.91,9.74,0
805376,-0.17,2.09,9.72,0
805379,-0.17,2.01,9.83,0
805382,-0.22,2.09,9.82,0
805385,-0.15,2.10,9.87,0
805387,-0.18,2.06,9.95,0
805390,-0.19,2.11,9.95,0
805393,-0.18,2.14,9.97,0
805396,-0.14,2.11,9.89,0
805399,-0.11,2.06,9.82,0
805402,-0.07,2.14,9.74,0
805404,-0.13,2.10,9.76,0
805407,-0.12,2.45,9.79,0
805410,-0.35,2.48,10.00,0
805413,-0.36,2.43,10.02,0
805416,-0.33,2.58,9.96,0
805419,-0.39,2.53,10.05,0
805421,-0.41,2.58,9.91,0
805424,-0.48,2.46,9.95,0
805427,-0.46,2.59,9.88,0
805430,-0.54,2.69,9.95,0
805433,-0.56,2.60,9.92,0
805436,-0.54,2.82,10.07,0
805438,-0.51,2.83,9.94,0
805441,-0.51,2.95,9.88,0
805444,-0.57,2.82,9.93,0
805447,-0.53,2.79,9.82,0
805450,-0.54,2.76,9.83,0
805452,-0.56,2.62,9.89,0
805455,-0.51,2.69,9.84,0
805458,-0.56,2.62,9.93,0
805461,-0.49,2.67,9.96,0
805464,-0.50,2.64,10.01,0
805467,-0.46,2.70,9.99,0
805469,-0.45,2.71,9.99,0
805472,-0.46,2.73,9.94,0
805475,-0.36,2.81,9.92,0
805478,-0.36,2.90,9.94,0
805481,-0.38,2.85,10.03,0
805484,-0.32,2.90,9.98,0
805486,-0.31,2.87,9.99,0
805489,-0.31,2.90,9.98,0
805492,-0.30,3.04,9.98,0
805495,-0.27,3.08,10.03,0
805498,-0.24,3.09,10.07,0
805500,-0.18,3.19,10.10,0
805503,-0.21,3.15,10.05,0
805506,-0.22,3.15,10.02,0
805509,-0.23,3.17,10.04,0
805512,-0.22,3.05,10.03,0
805515,-0.21,3.03,10.01,0
805518,-0.22,2.98,9.99,0
805520,-0.16,3.09,9.90,0
805523,-0.22,3.04,9.93,0
805526,-0.21,3.03,9.90,0
805529,-0.24,3.07,9.93,0
805532,-0.26,3.11,9.97,0
805535,-0.26,3.17,9.94,0
805537,-0.27,3.20,9.96,0
805540,-0.28,3.24,9.89,0
805543,-0.31,3.16,9.84,0
805546,-0.33,3.13,9.83,0
805549,-0.35,3.08,9.82,0
805551,-0.34,3.07,9.76,0
805554,-0.34,3.08,9.74,0
805557,-0.35,3.10,9.73,0
805560,-0.37,3.12,9.72,0
805563,-0.34,3.10,9.71,0
805566,-0.33,3.14,9.67,0
805569,-0.36,3.08,9.65,0
805571,-0.36,3.09,9.59,0
805574,-0.40,3.02,9.53,0
805577,-0.43,2.96,9.50,0
805580,-0.42,2.88,9.38,0
805583,-0.48,2.83,9.34,0
805585,-0.47,2.79,9.28,0
805588,-0.49,2.78,9.34,0
805591,-0.51,2.84,9.39,0
805594,-0.52,2.91,9.43,0
805597,-0.50,2.97,9.45,0
805599,-0.54,2.97,9.45,0
805602,-0.52,2.98,9.44,0
805605,-0.53,2.98,9.46,0
805608,-0.56,2.95,9.48,0
805611,-0.59,2.89,9.49,0
805614,-0.59,2.86,9.50,0
805617,-0.63,2.87,9.53,0
805619,-0.64,2.87,9.54,0
805622,-0.65,2.91,9.59,0
805625,-0.66,2.89,9.60,0
805628,-0.66,2.93,9.60,0
805631,-0.70,2.91,9.65,0
805633,-0.73,2.94,9.68,0
805636,-0.75,2.92,9.71,0
805639,-0.77,2.89,9.71,0
805642,-0.79,2.85,9.73,0
805645,-0.77,2.81,9.73,0
805647,-0.82,2.80,9.66,0
805650,-0.87,2.67,9.68,0
805653,-0.85,2.68,9.66,0
805656,-0.89,2.70,9.69,0
805659,-0.94,2.68,9.69,0
805662,-0.93,2.67,9.62,0
805664,-0.96,2.55,9.60,0
805667,-0.97,2.53,9.58,0
805670,-0.97,2.51,9.60,0
805673,-0.95,2.47,9.57,0
805676,-0.98,2.34,9.51,0
805679,-0.94,2.27,9.46,0
805681,-0.93,2.22,9.43,0
805684,-0.93,2.18,9.39,0
805687,-0.93,2.16,9.35,0
805690,-0.85,2.18,9.30,0
805693,-0.82,2.22,9.34,0
805695,-0.79,2.28,9.36,0
805698,-0.77,2.36,9.37,0
805701,-0.75,2.41,9.36,0
805704,-0.69,2.50,9.38,0
805707,-0.68,2.58,9.38,0
805710,-0.67,2.66,9.37,0
805713,-0.64,2.74,9.39,0
805715,-0.63,2.79,9.39,0
805718,-0.60,2.82,9.36,0
805721,-0.57,2.80,9.34,0
805724,-0.53,2.83,9.32,0
805727,-0.56,2.84,9.32,0
805729,-0.51,2.98,9.35,0
805732,-0.43,3.05,9.36,0
805735,-0.41,3.04,9.39,0
805738,-0.38,3.07,9.38,0
805741,-0.32,3.10,9.37,0
805743,-0.28,3.13,9.38,0
805746,-0.20,3.13,9.37,0
805749,-0.16,3.12,9.34,0
805752,-0.13,3.13,9.31,0
805755,-0.10,3.13,9.30,0
805758,-0.04,3.19,9.29,0
805761,-0.03,3.28,9.35,0
805763,-0.01,3.38,9.38,0
805766,0.02,3.49,9.43,0
805769,0.08,3.63,9.50,0
805772,0.13,3.69,9.50,0
805775,0.15,3.74,9.53,0
805777,0.20,3.78,9.50,0
805780,0.17,3.82,9.54,0
805783,0.20,3.83,9.52,0
805786,0.20,3.82,9.49,0
805789,0.21,3.79,9.48,0
805791,0.20,3.78,9.48,0
805794,0.19,3.76,9.45,0
805797,0.18,3.70,9.40,0
805800,0.18,3.65,9.41,0
805803,0.15,3.58,9.39,0
805806,0.11,3.56,9.39,0
805808,0.07,3.54,9.40,0
805811,0.01,3.51,9.44,0
805814,-0.03,3.49,9.44,0
805817,-0.08,3.47,9.47,0
805820,-0.11,3.42,9.48,0
805823,-0.18,3.39,9.46,0
805825,-0.29,3.30,9.45,0
805828,-0.35,3.25,9.47,0
805831,-0.42,3.24,9.47,0
805834,-0.47,3.21,9.47,0
805837,-0.54,3.19,9.46,0
805839,-0.60,3.12,9.45,0
805842,-0.64,3.09,9.40,0
805845,-0.69,3.05,9.38,0
805848,-0.72,3.00,9.37,0
805851,-0.75,2.96,9.34,0
805854,-0.78,2.91,9.32,0
805857,-0.80,2.91,9.33,0
805859,-0.84,2.90,9.35,0
805862,-0.80,2.91,9.30,0
805865,-0.79,2.95,9.33,0
805868,-0.76,2.96,9.32,0
805871,-0.77,2.98,9.33,0
805874,-0.75,3.00,9.32,0
805876,-0.71,3.04,9.34,0
805879,-0.61,3.09,9.32,0
805882,-0.60,3.09,9.34,0
805885,-0.55,3.10,9.33,0
805888,-0.51,3.13,9.33,0
805890,-0.48,3.15,9.33,0
805893,-0.41,3.17,9.33,0
805896,-0.37,3.19,9.34,0
805899,-0.34,3.22,9.34,0
805902,-0.33,3.25,9.33,0
805905,-0.28,3.21,9.34,0
805908,-0.23,3.20,9.34,0
805910,-0.22,3.16,9.32,0
805913,-0.18,3.17,9.32,0
805916,-0.17,3.15,9.31,0
805919,-0.17,3.13,9.32,0
805922,-0.15,3.13,9.34,0
805924,-0.13,3.14,9.38,0
805927,-0.13,3.16,9.38,0
805930,-0.15,3.13,9.41,0
805933,-0.13,3.13,9.43,0
805936,-0.16,3.14,9.44,0
805938,-0.17,3.13,9.44,0
805941,-0.20,3.11,9.44,0
805944,-0.23,3.06,9.47,0
805947,-0.25,3.07,9.47,0
805950,-0.27,3.06,9.49,0
805953,-0.28,3.04,9.46,0
805956,-0.31,3.05,9.48,0
805958,-0.35,3.00,9.46,0
805961,-0.36,3.03,9.42,0
805964,-0.37,3.04,9.44,0
805967,-0.39,3.01,9.42,0
805970,-0.39,3.01,9.43,0
805973,-0.43,3.01,9.41,0
805975,-0.41,3.00,9.37,0
805978,-0.40,3.01,9.36,0
805981,-0.42,3.00,9.37,0
805984,-0.43,3.02,9.34,0
805987,-0.44,3.02,9.32,0
805989,-0.43,3.05,9.33,0
805992,-0.44,3.06,9.34,0
805995,-0.40,3.06,9.33,0
805998,-0.41,3.08,9.34,0
806001,-0.38,3.11,9.35,0
806004,-0.36,3.13,9.38,0
806006,-0.37,3.14,9.38,0
806009,-0.35,3.14,9.40,0
806012,-0.32,3.18,9.41,0
806015,-0.32,3.20,9.42,0
806018,-0.29,3.21,9.41,0
806021,-0.31,3.21,9.42,0
806023,-0.28,3.20,9.43,0
806026,-0.29,3.22,9.46,0
806029,-0.26,3.24,9.45,0
806032,-0.26,3.23,9.46,0
806035,-0.24,3.23,9.43,0
806037,-0.25,3.22,9.43,0
806040,-0.23,3.23,9.44,0
806043,-0.25,3.24,9.41,0
806046,-0.25,3.20,9.43,0
806049,-0.24,3.20,9.40,0
806052,-0.26,3.18,9.39,0
806054,-0.28,3.14,9.38,0
806057,-0.27,3.14,9.37,0
806060,-0.26,3.12,9.37,0
806063,-0.27,3.10,9.36,0
806066,-0.28,3.02,9.38,0
806069,-0.29,3.02,9.36,0
806071,-0.31,3.03,9.38,0
806074,-0.32,3.02,9.39,0
806077,-0.31,2.99,9.37,0
806080,-0.33,2.99,9.37,0
806083,-0.36,3.00,9.39,0
806085,-0.35,3.00,9.39,0
806088,-0.36,3.00,9.37,0
806091,-0.37,2.98,9.39,0
806094,-0.39,2.98,9.39,0
806097,-0.39,2.97,9.39,0
806100,-0.38,2.94,9.39,0
806103,-0.37,2.92,9.38,0
806105,-0.37,2.96,9.38,0
806108,-0.37,2.96,9.40,0
806111,-0.33,2.95,9.39,0
806114,-0.34,2.96,9.39,0
806117,-0.34,2.98,9.39,0
806119,-0.32,2.99,9.39,0
806122,-0.35,2.99,9.37,0
806125,-0.36,3.02,9.38,0
806128,-0.33,3.00,9.38,0
806131,-0.34,3.03,9.37,0
806133,-0.34,3.02,9.37,0
806136,-0.35,3.03,9.37,0
806139,-0.35,3.04,9.37,0
806142,-0.39,3.03,9.37,0
806145,-0.40,3.04,9.39,0
806148,-0.39,3.01,9.38,0
806151,-0.40,2.99,9.37,0
806153,-0.40,3.00,9.40,0
806156,-0.42,2.99,9.40,0
806159,-0.40,3.01,9.42,0
806162,-0.43,2.98,9.42,0
806165,-0.43,3.03,9.43,0
806168,-0.43,3.01,9.42,0
806170,-0.44,3.00,9.44,0
806173,-0.46,3.00,9.46,0
806176,-0.46,2.97,9.44,0
806179,-0.44,2.97,9.45,0
806182,-0.44,2.97,9.44,0
806184,-0.43,2.95,9.43,0
806187,-0.43,2.92,9.40,0
806190,-0.40,2.91,9.41,0
806193,-0.39,2.92,9.39,0
806196,-0.40,2.91,9.39,0
806199,-0.38,2.92,9.38,0
806201,-0.37,2.89,9.36,0
806204,-0.36,2.86,9.35,0
806207,-0.36,2.86,9.36,0
806210,-0.35,2.86,9.36,0
806213,-0.34,2.87,9.36,0
806216,-0.34,2.86,9.36,0
806218,-0.34,2.86,9.36,0
806221,-0.33,2.85,9.38,0
806224,-0.31,2.86,9.38,0
806227,-0.32,2.87,9.40,0
806230,-0.34,2.89,9.43,0
806232,-0.36,2.89,9.43,0
806235,-0.34,2.91,9.43,0
806238,-0.32,2.92,9.45,0
806241,-0.33,2.96,9.47,0
806244,-0.34,2.94,9.47,0
806247,-0.36,2.94,9.47,0
806249,-0.36,2.92,9.46,0
806252,-0.37,2.93,9.43,0
806255,-0.38,2.93,9.41,0
806258,-0.39,2.92,9.43,0
806261,-0.39,2.90,9.43,0
806264,-0.39,2.91,9.40,0
806266,-0.39,2.90,9.41,0
806269,-0.39,2.90,9.40,0
806272,-0.41,2.87,9.41,0
806275,-0.41,2.88,9.41,0
806278,-0.39,2.89,9.40,0
806280,-0.40,2.90,9.43,0
806283,-0.40,2.90,9.42,0
806286,-0.40,2.91,9.42,0
806289,-0.39,2.92,9.43,0
806292,-0.41,2.94,9.44,0
806295,-0.42,2.93,9.44,0
806298,-0.41,2.99,9.46,0
806300,-0.39,2.96,9.46,0
806303,-0.38,2.99,9.47,0
806306,-0.38,2.97,9.46,0
806309,-0.38,2.97,9.46,0
806312,-0.37,2.94,9.48,0
806314,-0.36,2.93,9.48,0
806317,-0.34,2.95,9.47,0
806320,-0.34,2.92,9.48,0
806323,-0.34,2.94,9.48,0
806326,-0.37,2.97,9.48,0
806328,-0.36,2.96,9.50,0
806331,-0.35,2.96,9.50,0
806334,-0.38,2.97,9.51,0
806337,-0.33,2.95,9.52,0
806340,-0.40,2.96,9.53,0
806343,-0.40,2.96,9.49,0
806346,-0.41,2.93,9.49,0
806348,-0.44,2.91,9.48,0
806351,-0.45,2.90,9.48,0
806354,-0.47,2.88,9.46,0
806357,-0.47,2.86,9.45,0
806360,-0.49,2.84,9.43,0
806363,-0.46,2.78,9.41,0
806365,-0.49,2.75,9.40,0
806368,-0.50,2.74,9.39,0
806371,-0.49,2.76,9.40,0
806374,-0.49,2.75,9.44,0
806377,-0.47,2.77,9.47,0
806379,-0.47,2.79,9.49,0
806382,-0.45,2.81,9.52,0
806385,-0.47,2.81,9.51,0
806388,-0.47,2.82,9.53,0
806391,-0.43,2.80,9.56,0
806394,-0.45,2.81,9.56,0
806396,-0.41,2.80,9.56,0
806399,-0.42,2.82,9.55,0
806402,-0.39,2.84,9.57,0
806405,-0.40,2.82,9.57,0
806408,-0.39,2.85,9.56,0
806411,-0.40,2.82,9.56,0
806413,-0.39,2.81,9.57,0
806416,-0.37,2.82,9.57,0
806419,-0.39,2.82,9.54,0
806422,-0.40,2.81,9.55,0
806425,-0.39,2.80,9.54,0
806427,-0.40,2.80,9.54,0
806430,-0.39,2.75,9.54,0
806433,-0.36,2.76,9.54,0
806436,-0.38,2.76,9.52,0
806439,-0.42,2.81,9.53,0
806442,-0.39,2.75,9.53,0
806444,-0.39,2.76,9.51,0
806447,-0.39,2.76,9.49,0
806450,-0.40,2.77,9.49,0
806453,-0.43,2.76,9.48,0
806456,-0.42,2.76,9.51,0
806459,-0.48,2.74,9.50,0
806461,-0.48,2.74,9.49,0
806464,-0.48,2.71,9.48,0
806467,-0.48,2.71,9.47,0
806470,-0.50,2.65,9.46,0
806473,-0.51,2.63,9.46,0
806475,-0.51,2.62,9.45,0
806478,-0.53,2.60,9.45,0
806481,-0.53,2.60,9.44,0
806484,-0.59,2.56,9.46,0
806487,-0.55,2.54,9.45,0
806490,-0.57,2.54,9.45,0
806493,-0.57,2.52,9.45,0
806495,-0.56,2.48,9.47,0
806498,-0.55,2.48,9.49,0
806501,-0.53,2.49,9.51,0
806504,-0.53,2.52,9.53,0
806507,-0.53,2.53,9.54,0
806509,-0.51,2.61,9.60,0
806512,-0.48,2.66,9.64,0
806515,-0.45,2.69,9.63,0
806518,-0.45,2.68,9.64,0
806521,-0.45,2.63,9.58,0
806523,-0.40,2.55,9.57,0
806526,-0.41,2.53,9.56,0
806529,-0.40,2.53,9.54,0
806532,-0.37,2.54,9.53,0
806535,-0.36,2.55,9.55,0
806538,-0.35,2.58,9.54,0
806541,-0.34,2.62,9.54,0
806544,-0.34,2.62,9.52,0
806546,-0.35,2.59,9.52,0
806549,-0.37,2.56,9.51,0
806552,-0.37,2.54,9.52,0
806555,-0.37,2.52,9.51,0
806558,-0.37,2.54,9.50,0
806560,-0.37,2.51,9.49,0
806563,-0.41,2.45,9.49,0
806566,-0.41,2.44,9.49,0
806569,-0.41,2.45,9.51,0
806572,-0.44,2.44,9.52,0
806574,-0.44,2.46,9.54,0
806577,-0.47,2.49,9.58,0
806580,-0.46,2.51,9.60,0
806583,-0.48,2.55,9.62,0
806586,-0.47,2.57,9.66,0
806589,-0.47,2.57,9.63,0
806591,-0.48,2.52,9.61,0
806594,-0.51,2.47,9.63,0
806597,-0.52,2.46,9.60,0
806600,-0.52,2.48,9.61,0
806603,-0.51,2.55,9.67,0
806606,-0.55,2.67,9.79,0
806608,-0.63,3.08,10.23,0
806611,-0.37,3.64,10.41,0
806614,-0.30,3.68,10.35,0
806617,-0.49,3.53,10.02,0
806620,-0.34,3.07,9.73,0
806622,-0.42,2.67,9.43,0
806625,-0.43,2.19,9.12,0
806628,-0.46,1.79,8.89,0
806631,-0.51,1.35,8.69,0
806634,-0.50,1.35,8.68,0
806637,-0.58,1.43,8.78,0
806639,-0.60,1.60,8.89,0
806642,-0.57,1.86,9.28,0
806645,-0.59,2.37,9.46,0
806648,-0.56,2.51,9.64,0
806651,-0.59,2.60,9.79,0
806654,-0.55,2.62,9.87,0
806656,-0.56,2.58,9.94,0
806659,-0.51,2.50,9.98,0
806662,-0.49,2.48,10.02,0
806665,-0.44,2.44,10.02,0
806668,-0.44,2.44,10.01,0
806670,-0.41,2.44,9.94,0
806673,-0.40,2.43,9.90,0
806676,-0.36,2.48,9.85,0
806679,-0.35,2.49,9.83,0
806682,-0.35,2.48,9.76,0
806685,-0.35,2.46,9.68,0
806688,-0.30,2.43,9.63,0
806690,-0.29,2.42,9.58,0
806693,-0.30,2.43,9.54,0
806696,-0.30,2.41,9.45,0
806699,-0.33,2.30,9.37,0
806702,-0.34,2.26,9.32,0
806704,-0.34,2.21,9.25,0
806707,-0.35,2.15,9.25,0
806710,-0.36,2.11,9.30,0
806713,-0.39,2.20,9.36,0
806716,-0.41,2.29,9.47,0
806719,-0.43,2.37,9.58,0
806721,-0.40,2.44,9.63,0
806724,-0.41,2.46,9.69,0
806727,-0.44,2.51,9.74,0
806730,-0.48,2.48,9.77,0
806733,-0.48,2.47,9.81,0
806736,-0.46,2.44,9.82,0
806738,-0.45,2.46,9.86,0
806741,-0.47,2.48,9.88,0
806744,-0.49,2.47,9.87,0
806747,-0.46,2.47,9.88,0
806750,-0.48,2.46,9.87,0
806753,-0.47,2.44,9.86,0
806755,-0.50,2.45,9.83,0
806758,-0.48,2.41,9.82,0
806761,-0.49,2.34,9.80,0
806764,-0.49,2.29,9.72,0
806767,-0.50,2.20,9.67,0
806769,-0.52,2.14,9.63,0
806772,-0.53,2.08,9.57,0
806775,-0.54,2.05,9.54,0
806778,-0.56,2.05,9.60,0
806781,-0.57,2.00,9.60,0
806784,-0.57,2.05,9.61,0
806786,-0.60,2.04,9.68,0
806789,-0.62,2.10,9.72,0
806792,-0.59,2.16,9.77,0
806795,-0.60,2.19,9.78,0
806798,-0.60,2.18,9.81,0
806801,-0.59,2.18,9.82,0
806803,-0.60,2.18,9.91,0
806806,-0.60,2.19,9.90,0
806809,-0.58,2.18,9.87,0
806812,-0.59,2.13,9.86,0
806815,-0.56,2.09,9.85,0
806817,-0.57,2.08,9.83,0
806820,-0.57,2.08,9.80,0
806823,-0.54,2.06,9.78,0
806826,-0.52,2.04,9.77,0
806829,-0.51,1.96,9.71,0
806832,-0.52,1.91,9.65,0
806834,-0.49,1.83,9.57,0
806837,-0.51,1.74,9.54,0
806840,-0.46,1.70,9.49,0
806843,-0.45,1.64,9.50,0
806846,-0.45,1.60,9.46,0
806849,-0.45,1.59,9.47,0
806851,-0.45,1.62,9.50,0
806854,-0.43,1.65,9.49,0
806857,-0.44,1.60,9.48,0
806860,-0.47,1.45,9.41,0
806863,-0.43,1.45,9.40,0
806865,-0.45,1.49,9.46,0
806868,-0.52,1.51,9.56,0
806871,-0.46,1.53,9.57,0
806874,-0.47,1.63,9.73,0
806877,-0.49,1.73,9.79,0
806880,-0.50,1.86,9.87,0
806883,-0.49,1.86,9.90,0
806885,-0.49,1.96,9.95,0
806888,-0.55,1.93,9.97,0
806891,-0.53,1.95,10.01,0
806894,-0.54,1.94,9.98,0
806897,-0.55,1.96,9.99,0
806899,-0.54,1.87,9.92,0
806902,-0.54,1.78,9.85,0
806905,-0.58,1.82,9.82,0
806908,-0.60,1.81,9.85,0
806911,-0.57,1.86,9.89,0
806913,-0.57,1.93,9.88,0
806916,-0.57,1.96,9.89,0
806919,-0.59,1.95,9.86,0
806922,-0.57,1.90,9.76,0
806925,-0.62,1.81,9.63,0
806928,-0.62,1.72,9.58,0
806931,-0.67,1.71,9.60,0
806933,-0.63,1.66,9.59,0
806936,-0.63,1.74,9.56,0
806939,-0.68,1.71,9.55,0
806942,-0.65,1.71,9.53,0
806945,-0.65,1.75,9.57,0
806948,-0.67,1.77,9.59,0
806950,-0.68,1.77,9.59,0
806953,-0.68,1.78,9.67,0
806956,-0.69,1.71,9.70,0
806959,-0.59,1.75,9.75,0
806962,-0.62,1.79,9.82,0
806964,-0.64,1.84,9.90,0
806967,-0.59,1.90,10.05,0
806970,-0.56,1.88,10.04,0
806973,-0.58,1.88,9.99,0
806976,-0.59,1.82,9.96,0
806979,-0.52,1.76,9.91,0
806981,-0.56,1.64,9.91,0
806984,-0.53,1.58,9.88,0
806987,-0.55,1.51,9.90,0
806990,-0.51,1.54,9.90,0
806993,-0.50,1.55,9.88,0
806996,-0.54,1.54,9.87,0
806998,-0.47,1.52,9.83,0
807001,-0.50,1.40,9.77,0
807004,-0.51,1.31,9.70,0
807007,-0.46,1.18,9.68,0
807010,-0.44,1.23,9.65,0
807012,-0.46,1.25,9.71,0
807015,-0.47,1.34,9.81,0
807018,-0.44,1.41,9.86,0
807021,-0.41,1.51,9.96,0
807024,-0.46,1.56,9.99,0
807027,-0.44,1.59,10.01,0
807029,-0.41,1.62,10.02,0
807032,-0.40,1.63,9.97,0
807035,-0.45,1.51,9.97,0
807038,-0.42,1.49,9.93,0
807041,-0.43,1.40,9.94,0
807044,-0.41,1.40,9.94,0
807046,-0.48,1.32,9.83,0
807049,-0.44,1.39,9.86,0
807052,-0.46,1.28,9.81,0
807055,-0.49,1.28,9.79,0
807058,-0.46,1.19,9.73,0
807060,-0.45,1.14,9.66,0
807063,-0.59,1.13,9.73,0
807066,-0.54,1.13,9.72,0
807069,-0.52,1.17,9.75,0
807072,-0.55,1.17,9.75,0
807075,-0.60,1.28,9.84,0
807078,-0.63,1.23,9.86,0
807080,-0.65,1.15,9.75,0
807083,-0.66,1.14,9.68,0
807086,-0.71,1.12,9.71,0
807089,-0.76,0.99,9.74,0
807092,-0.81,1.05,9.73,0
807095,-0.78,0.93,9.72,0
807097,-0.74,1.08,9.72,0
807100,-0.82,1.19,9.90,0
807103,-0.85,1.26,10.00,0
807106,-0.81,1.29,10.00,0
807109,-0.87,1.23,9.99,0
807111,-0.84,1.24,9.89,0
807114,-0.86,1.21,9.91,0
807117,-0.89,1.19,9.94,0
807120,-0.78,1.44,10.24,0
807123,-0.71,1.21,9.90,0
807126,-0.91,0.99,9.81,0
807129,-0.68,1.23,9.93,0
807131,-0.72,1.14,9.87,0
807134,-0.74,1.03,9.62,0
807137,-0.83,1.04,9.73,0
807140,-0.65,1.09,9.71,0
807143,-0.74,1.08,9.73,0
807145,-0.70,1.11,9.72,0
807148,-0.56,1.12,9.63,0
807151,-0.54,1.00,9.52,0
807154,-0.64,0.85,9.47,0
807157,-0.50,0.85,9.42,0
807159,-0.58,0.86,9.45,0
807162,-0.63,0.86,9.61,0
807165,-0.50,0.89,9.53,0
807168,-0.55,0.81,9.49,0
807171,-0.53,0.73,9.44,0
807174,-0.53,0.62,9.46,0
807177,-0.56,0.58,9.53,0
807179,-0.56,0.65,9.76,0
807182,-0.57,0.77,9.86,0
807185,-0.56,0.77,9.87,0
807188,-0.54,0.74,9.85,0
807191,-0.57,0.67,9.79,0
807193,-0.57,0.59,9.78,0
807196,-0.59,0.55,9.88,0
807199,-0.56,0.62,10.00,0
807202,-0.58,0.70,10.08,0
807205,-0.59,0.73,10.15,0
807207,-0.53,0.75,10.12,0
807210,-0.57,0.62,10.07,0
807213,-0.55,0.56,10.00,0
807216,-0.52,0.50,9.93,0
807219,-0.60,0.45,9.95,0
807222,-0.57,0.43,9.95,0
807225,-0.54,0.42,9.95,0
807227,-0.53,0.42,9.93,0
807230,-0.54,0.40,9.89,0
807233,-0.56,0.37,9.87,0
807236,-0.53,0.32,9.80,0
807239,-0.52,0.30,9.74,0
807241,-0.51,0.24,9.71,0
807244,-0.50,0.27,9.67,0
807247,-0.50,0.26,9.64,0
807250,-0.50,0.29,9.63,0
807253,-0.48,0.31,9.64,0
807255,-0.48,0.34,9.66,0
807258,-0.47,0.34,9.68,0
807261,-0.44,0.38,9.66,0
807264,-0.47,0.36,9.62,0
807267,-0.45,0.33,9.59,0
807270,-0.45,0.30,9.56,0
807273,-0.51,0.27,9.55,0
807275,-0.50,0.26,9.60,0
807278,-0.54,0.26,9.58,0
807281,-0.59,0.28,9.66,0
807284,-0.61,0.34,9.72,0
807287,-0.63,0.40,9.78,0
807289,-0.64,0.43,9.90,0
807292,-0.67,0.41,9.89,0
807295,-0.71,0.39,9.86,0
807298,-0.72,0.35,9.81,0
807301,-0.75,0.29,9.78,0
807303,-0.78,0.31,9.86,0
807306,-0.79,0.32,9.92,0
807309,-0.82,0.31,9.97,0
807312,-0.81,0.34,10.01,0
807315,-0.80,0.38,10.03,0
807318,-0.82,0.41,10.07,0
807321,-0.79,0.37,10.05,0
807324,-0.83,0.39,10.05,0
807326,-0.80,0.40,10.04,0
807329,-0.81,0.36,10.02,0
807332,-0.77,0.37,10.01,0
807335,-0.71,0.36,9.93,0
807338,-0.78,0.22,9.92,0
807340,-0.75,0.24,9.79,0
807343,-0.70,0.18,9.77,0
807346,-0.70,0.10,9.76,0
807349,-0.70,0.08,9.76,0
807352,-0.65,0.25,9.87,0
807355,-0.60,0.12,9.98,0
807357,-0.60,0.30,10.06,0
807360,-0.59,0.27,10.05,0
807363,-0.60,0.37,10.08,0
