timestamp,acceleration_x,acceleration_y,acceleration_z,solenoid_status,acceleration_magnitude
54713,-0.83,-3.05,9.38,0,9.898272576566075
54715,-0.92,-3.13,9.48,0,10.025652098492147
54718,-0.92,-3.26,9.47,0,10.057579231604393
54721,-0.92,-3.37,9.25,0,9.887658974701747
54724,-1.07,-3.4,9.41,0,10.062454968843339
54727,-1.03,-3.41,9.36,0,10.01491887136386
54730,-1.11,-3.43,9.49,0,10.151704290413507
54732,-1.04,-3.5,9.39,0,10.074904466048302
54735,-1.1,-3.7,9.35,0,10.115458467118533
54738,-1.09,-3.63,9.34,0,10.07971229748151
54741,-1.02,-3.66,9.31,0,10.055451257899866
54744,-1.1,-3.53,9.33,0,10.035925468037314
54747,-1.11,-3.58,9.39,0,10.110420367126187
54749,-1.12,-3.44,9.46,0,10.1281587665281
54752,-0.96,-3.31,9.49,0,10.096425109908953
54755,-1.0,-3.25,9.48,0,10.071390172165906
54758,-0.97,-3.27,9.52,0,10.112576328512928
54761,-1.02,-3.25,9.47,0,10.063985294106903
54763,-0.94,-3.12,9.42,0,9.967667731219777
54766,-0.9,-3.18,9.24,0,9.813256340277675
54769,-0.87,-3.13,9.3,0,9.85108115893885
54772,-0.85,-3.11,9.22,0,9.76744593023171
54775,-0.88,-3.12,9.14,0,9.697855433032606
54778,-0.86,-3.14,8.96,0,9.533142189225964
54780,-0.86,-3.27,8.96,0,9.57674788224061
54783,-0.89,-3.3,8.83,0,9.468421198911676
54786,-0.98,-3.46,8.87,0,9.571253836358117
54789,-0.97,-3.04,9.01,0,9.558378523578149
54792,-0.79,-3.17,8.98,0,9.555804518720546
54795,-1.0,-3.4,8.88,0,9.56108780421977
54798,-0.93,-3.42,8.8,0,9.486901496273692
54801,-0.92,-3.58,8.69,0,9.443458053065095
54803,-1.02,-3.69,8.68,0,9.486775005237554
54806,-1.06,-3.69,8.67,0,9.482014553880415
54809,-1.09,-3.79,8.66,0,9.515660775794816
54812,-1.0,-3.87,8.59,0,9.474439297393804
54815,-1.05,-4.01,8.52,0,9.47486147655996
54818,-1.03,-4.26,8.41,0,9.483490918432937
54820,-1.1,-4.33,8.51,0,9.61139948186527
54823,-1.06,-4.33,8.52,0,9.615763100243266
54826,-1.14,-4.45,8.48,0,9.644298834026246
54829,-1.11,-4.46,8.52,0,9.680604319979201
54832,-1.12,-4.74,8.39,0,9.70124218850349
54835,-1.13,-4.79,8.43,0,9.76144968741836
54838,-1.01,-4.91,8.29,0,9.68773967445451
54840,-0.96,-4.95,8.29,0,9.7029995362259
54843,-0.97,-5.07,8.29,0,9.76575137918225
54846,-0.94,-5.21,8.19,0,9.75211771873166
54849,-0.94,-5.3,8.09,0,9.717082895601951
54852,-0.87,-5.41,7.98,0,9.680154957437408
54855,-0.86,-5.35,8.36,0,9.962514742774536
54857,-0.88,-5.05,8.55,0,9.968921706985164
54860,-0.79,-4.91,8.68,0,10.003729304614355
54863,-0.77,-4.76,8.78,0,10.016930667624688
54866,-0.66,-4.79,8.66,0,9.918432335807912
54869,-0.65,-4.74,8.43,0,9.693038739218986
54871,-0.54,-4.97,8.18,0,9.58670433465015
54874,-0.59,-4.99,8.07,0,9.506476739570765
54877,-0.56,-4.97,8.06,0,9.485678678934892
54880,-0.51,-5.04,7.92,0,9.401494562036401
54883,-0.56,-4.76,8.1,0,9.411758602939198
54886,-0.61,-4.78,8.16,0,9.476608042965584
54889,-0.63,-4.56,8.2,0,9.403749252292938
54892,-0.61,-4.5,8.36,0,9.513763713693965
54895,-0.64,-4.53,8.29,0,9.46861130261455
54897,-0.74,-4.27,8.43,0,9.47868134288731
54900,-0.73,-4.48,8.43,0,9.57435115295026
54903,-0.79,-4.63,8.3,0,9.536823370493972
54906,-0.93,-4.67,8.28,0,9.551554847248692
54909,-0.67,-4.43,8.4,0,9.520178569753826
54911,-1.11,-4.58,8.62,0,9.824097922964734
54914,-0.93,-4.69,8.44,0,9.700237110504052
54917,-0.95,-4.77,8.37,0,9.68051135013022
54920,-1.04,-4.94,8.38,0,9.783128334024859
54923,-1.1,-5.33,8.12,0,9.775136827686863
54926,-1.09,-5.34,8.03,0,9.704875063595615
54928,-1.07,-5.6,7.87,0,9.718117101578885
54931,-1.19,-5.68,7.8,0,9.722062538371166
54934,-1.16,-5.8,7.83,0,9.812976103099405
54937,-1.21,-6.08,7.73,0,9.908753705688722
54940,-1.3,-5.91,7.8,0,9.872086912097158
54942,-1.32,-6.04,7.81,0,9.960928671564716
54945,-1.31,-6.19,7.76,0,10.012482209722023
54948,-1.3,-6.23,7.73,0,10.012781831239508
54951,-1.25,-6.26,7.76,0,10.048268507558902
54954,-1.26,-6.36,7.71,0,10.073792731637871
54956,-1.22,-6.48,7.65,0,10.099569297747307
54959,-1.09,-6.57,7.56,0,10.07504838698058
54962,-1.25,-6.52,7.7,0,10.166754644428083
54965,-1.0,-6.65,7.49,0,10.065912775302596
54967,-1.07,-6.59,7.6,0,10.115977461422105
54970,-1.01,-6.45,7.75,0,10.133365679772936
54973,-0.9,-6.4,7.72,0,10.068187523084779
54976,-1.06,-6.13,7.98,0,10.118344726287992
54979,-0.97,-6.07,7.85,0,9.970371106433301
54982,-0.86,-6.02,7.93,0,9.993242716956292
54985,-0.96,-5.93,7.97,0,9.980350695241125
54988,-0.7,-5.98,7.73,0,9.798127372105347
54991,-0.77,-6.0,7.7,0,9.791981413381054
54994,-0.76,-6.11,7.52,0,9.719058596386791
54997,-0.8,-5.89,7.54,0,9.601234295651784
54999,-0.88,-6.0,7.25,0,9.451819930574217
55002,-0.96,-5.81,7.48,0,9.519879200914264
55005,-0.78,-6.02,7.49,0,9.64100098537491
55008,-0.75,-6.09,7.38,0,9.597655963827835
55011,-0.88,-5.92,7.54,0,9.626650507835008
55014,-0.86,-5.91,7.76,0,9.792103961866419
55017,-0.86,-5.8,7.73,0,9.702190474320735
55019,-0.87,-5.72,7.73,0,9.655475130722465
55022,-1.07,-5.87,7.88,0,9.884138809223593
55025,-0.55,-6.19,7.59,0,9.809520885343993
55028,-0.79,-5.99,7.62,0,9.724638810773385
55031,-0.76,-6.06,7.56,0,9.718785932409459
55034,-0.9,-6.14,7.51,0,9.742160951246904
55037,-0.81,-6.24,7.42,0,9.7288282953293
55039,-0.75,-6.56,7.2,0,9.769140187345046
55042,-0.71,-6.63,7.01,0,9.67476614704459
55045,-0.72,-6.75,7.01,0,9.758124819861653
55048,-0.75,-6.89,7.03,0,9.871955226802845
55051,-0.77,-6.78,7.13,0,9.869052639438094
55054,-0.64,-6.73,7.25,0,9.9128704218304
55056,-0.85,-6.73,7.45,0,10.075609162725597
55059,-0.83,-6.65,7.54,0,10.087764866411192
55062,-0.79,-6.78,7.39,0,10.060049701666488
55065,-0.74,-7.04,6.9,0,9.88530222097433
55068,-0.72,-7.5,6.57,0,9.99666444370321
55070,-0.7,-7.63,6.4,0,9.983331107400977
55073,-0.73,-7.62,6.35,0,9.945843352878628
55076,-0.82,-7.77,6.34,0,10.061853705952993
55079,-0.87,-7.8,6.34,0,10.089226927768053
55082,-0.95,-7.81,6.38,0,10.129313895817425
55085,-0.97,-7.79,6.39,0,10.122109463940804
55088,-0.72,-7.86,6.15,0,10.006023186061483
55091,-0.96,-7.83,6.42,0,10.170884917252776
55093,-1.07,-7.61,6.55,0,10.09749969051745
55096,-0.65,-7.81,6.25,0,10.024026137236474
55099,-1.03,-7.33,6.58,0,9.903847737117125
55102,-0.85,-7.33,6.65,0,9.933473712654601
55105,-0.86,-7.25,6.82,0,9.990720694724681
55108,-0.81,-7.04,6.91,0,9.897767425030757
55110,-0.77,-7.07,6.89,0,9.90201494646418
55113,-0.72,-6.99,6.85,0,9.813307291632112
55116,-0.68,-6.95,6.75,0,9.712229404209932
55119,-0.66,-6.82,6.82,0,9.667491918796728
55122,-0.68,-6.87,6.72,0,9.634194309852797
55124,-0.73,-6.9,6.72,0,9.659259806009983
55127,-0.54,-7.0,6.63,0,9.656526290545685
55130,-0.67,-6.95,6.86,0,9.78830935350942
55133,-0.69,-6.78,7.01,0,9.776737697207592
55136,-0.74,-6.81,7.0,0,9.794064529091075
55139,-0.68,-6.78,7.08,0,9.826352324235073
55142,-0.64,-6.84,7.0,0,9.807915170921902
55145,-0.61,-6.98,6.92,0,9.847786553332684
55147,-0.61,-7.03,6.84,0,9.827441172553515
55150,-0.63,-7.02,6.85,0,9.82851972577763
55153,-0.59,-7.23,6.76,0,9.915573609227053
55156,-0.62,-7.2,6.75,0,9.888725903775471
55159,-0.6,-7.4,6.59,0,9.927139567871503
55161,-0.73,-7.39,6.64,0,9.96165648875728
55164,-0.78,-7.55,6.72,0,10.137519420449955
55167,-0.75,-7.55,6.52,0,10.003769289622786
55170,-0.69,-7.7,6.51,0,10.106740325149351
55173,-0.89,-7.73,6.53,0,10.15804607195695
55176,-0.8,-7.79,6.45,0,10.145274762173768
55179,-0.77,-7.8,6.35,0,10.087388165427164
55182,-0.81,-7.68,6.5,0,10.093983356435654
55184,-0.86,-7.68,6.49,0,10.091684695827551
55187,-0.77,-7.58,6.44,0,9.976116478870924
55190,-0.77,-7.66,6.39,0,10.005028735590917
55193,-0.76,-7.66,6.34,0,9.972401917291542
55196,-0.69,-7.72,6.36,0,10.026170754580235
55199,-0.73,-7.54,6.34,0,9.878264017528585
55201,-0.75,-7.64,6.35,0,9.962660287292747
55204,-0.83,-7.56,6.41,0,9.94638627844304
55207,-0.78,-7.57,6.38,0,9.930644490666253
55210,-0.82,-7.57,6.33,0,9.901828114040356
55213,-0.8,-7.58,6.34,0,9.914232194174192
55216,-0.85,-7.57,6.34,0,9.910751737380973
55218,-0.84,-7.59,6.32,0,9.912421500319688
55221,-0.87,-7.58,6.31,0,9.900979749499541
55224,-0.81,-7.57,6.32,0,9.894614696894468
55227,-0.83,-7.55,6.36,0,9.906613952304793
55230,-0.75,-7.57,6.32,0,9.889883720246665
55233,-0.74,-7.56,6.31,0,9.875084809762395
55236,-0.72,-7.57,6.28,0,9.862134657365006
55239,-0.68,-7.59,6.25,0,9.855607540887574
55242,-0.73,-7.59,6.3,0,9.890955464463481
55244,-0.69,-7.64,6.2,0,9.863351357424108
55247,-0.68,-7.78,6.2,0,9.971499385749366
55250,-0.74,-7.63,6.2,0,9.859234250183937
55253,-0.7,-7.61,6.27,0,9.885089782091006
55256,-0.75,-7.66,6.24,0,9.908365152738368
55258,-0.75,-7.74,6.28,0,9.995423952989688
55261,-0.83,-7.64,6.29,0,9.930891198679
55264,-0.64,-7.74,6.05,0,9.844780342902528
55267,-0.79,-7.62,6.1,0,9.79277795112296
55270,-0.83,-7.77,6.11,0,9.919369939668547
55273,-0.73,-7.9,5.88,0,9.875084809762395
55275,-0.89,-7.84,5.99,0,9.906452442726406
55278,-0.9,-7.8,5.89,0,9.81540116347773
55281,-0.98,-7.77,5.97,0,9.847547918136778
55284,-0.96,-7.82,5.93,0,9.860978653257495
55287,-0.97,-7.89,5.76,0,9.816852856185632
55290,-1.14,-7.71,5.9,0,9.775157287737112
55293,-1.07,-8.04,5.85,0,10.000449989875454
55295,-1.11,-7.84,5.84,0,9.838866804668106
55298,-1.08,-7.92,5.99,0,9.988638545868001
55301,-1.15,-7.86,6.07,0,9.99734964878192
55304,-1.19,-7.58,6.08,0,9.789734419278187
55307,-1.18,-7.64,6.16,0,9.88471547390212
55310,-1.2,-7.5,6.24,0,9.82993387566773
55312,-1.13,-7.53,6.29,0,9.876330290143196
55315,-1.22,-7.51,6.3,0,9.878183031306921
55318,-1.18,-7.56,6.27,0,9.892365743339658
55321,-1.18,-7.58,6.13,0,9.81965885354476
55324,-1.12,-7.72,6.04,0,9.86581978347466
55327,-1.15,-7.86,5.94,0,9.918956598352471
55329,-1.18,-8.01,5.82,0,9.97120353818936
55332,-1.25,-8.08,5.79,0,10.018632641234031
55335,-1.16,-8.17,5.7,0,10.029182419320131
55338,-1.21,-8.24,5.71,0,10.097811644113788
55341,-1.2,-8.32,5.69,0,10.150788146740133
55344,-1.15,-8.3,5.64,0,10.100598992139032
55346,-1.14,-8.36,5.6,0,10.126657888958231
55349,-1.13,-8.42,5.53,0,10.136774634961556
55352,-1.09,-8.48,5.4,0,10.112294497293878
55355,-1.05,-8.46,5.42,0,10.102004751533233
55358,-1.01,-8.43,5.44,0,10.083580713218891
55360,-1.06,-8.28,5.59,0,10.046397364229627
55363,-1.01,-8.15,5.68,0,9.98523910580012
55366,-1.03,-8.08,5.81,0,10.005168664245495
55369,-0.91,-7.97,5.69,0,9.834891966869794
55372,-0.97,-7.99,5.66,0,9.839542672299359
55375,-0.92,-8.01,5.51,0,9.76558241990717
55378,-0.98,-8.07,5.48,0,9.803861484129609
55381,-0.96,-8.15,5.36,0,9.80171923695022
55383,-1.01,-8.09,5.35,0,9.751446046612779
55386,-1.06,-8.16,5.36,0,9.820325860173888
55389,-1.09,-8.14,5.34,0,9.796085953073298
55392,-1.07,-8.18,5.32,0,9.816297672748112
55395,-1.1,-8.26,5.21,0,9.827598892913771
55397,-1.11,-8.37,5.15,0,9.889969666283108
55400,-1.12,-8.43,5.12,0,9.926414256920774
55403,-1.14,-8.41,5.11,0,9.90655338652147
55406,-1.16,-8.4,5.17,0,9.931490321195506
55409,-1.11,-8.37,5.2,0,9.916098022912037
55411,-1.09,-8.35,5.25,0,9.923361325679924
55414,-1.06,-8.34,5.26,0,9.916995512754857
55417,-0.99,-8.36,5.23,0,9.910731557256506
55420,-0.99,-8.43,5.23,0,9.969849547510734
55423,-0.94,-8.42,5.25,0,9.96707078333449
55426,-0.98,-8.42,5.26,0,9.9761916581429
55429,-0.96,-8.38,5.27,0,9.945798107743792
55432,-1.0,-8.38,5.37,0,10.003064530432662
55435,-0.98,-8.36,5.41,0,10.005903257577499
55437,-0.93,-8.35,5.36,0,9.965791488888376
55440,-0.93,-8.4,5.31,0,9.981032010769228
55443,-0.92,-8.5,5.29,0,10.053879848098445
55446,-0.89,-8.69,5.27,0,10.202014506949105
55449,-0.89,-8.73,5.26,0,10.230962809041973
55451,-0.89,-8.79,5.26,0,10.282207934096645
55454,-0.95,-8.83,5.28,0,10.331979481203009
55457,-0.91,-8.77,5.3,0,10.287419501507655
55460,-0.84,-8.61,5.34,0,10.166282506403213
55463,-0.91,-8.54,5.38,0,10.13430313341771
55466,-1.03,-8.28,5.8,0,10.161658329229535
55469,-0.93,-8.14,5.89,0,10.090421200326576
55471,-1.04,-7.94,5.84,0,9.911145241595444
55474,-1.03,-8.04,5.78,0,9.955445745922178
55477,-0.98,-8.1,5.56,0,9.87339860433073
55480,-1.06,-8.15,5.34,0,9.801107080325162
55483,-1.11,-8.2,5.1,0,9.720190327354707
55486,-1.18,-8.34,4.98,0,9.785111138868071
55488,-1.31,-8.46,4.95,0,9.88889275905043
55491,-1.32,-8.38,4.84,0,9.766903296337075
55494,-1.38,-8.5,4.87,0,9.892992469419958
55497,-1.33,-8.56,4.72,0,9.86513557940285
55500,-1.31,-8.75,4.78,0,10.05619212226974
55503,-1.22,-8.81,4.68,0,10.050218903088629
55505,-1.19,-8.98,4.63,0,10.173170597213044
55508,-1.1,-8.97,4.56,0,10.122474993794748
55511,-1.12,-9.07,4.67,0,10.262952791472832
55514,-1.03,-8.95,4.63,0,10.129180618391597
55517,-1.01,-8.95,4.65,0,10.136325764299409
55520,-0.94,-8.82,4.63,0,10.005643407597534
55523,-0.97,-8.76,4.76,0,10.016790903278356
55526,-0.88,-8.75,4.76,0,9.999724996218646
55529,-0.93,-8.7,4.82,0,9.989359338816477
55531,-0.89,-8.69,4.86,0,9.996389348159665
55534,-0.92,-8.64,4.89,0,9.970361076711315
55537,-0.95,-8.54,4.86,0,9.871864059031607
55540,-1.0,-8.55,4.84,0,9.87563162536959
55543,-1.02,-8.54,4.81,0,9.854344219683012
55545,-1.06,-8.55,4.8,0,9.862357730279307
55548,-1.04,-8.57,4.75,0,9.853375056294164
55551,-1.12,-8.7,4.72,0,9.961064200174597
55554,-1.09,-8.74,4.66,0,9.964501994580562
55557,-1.11,-8.79,4.65,0,10.005933239833254
55560,-1.14,-8.81,4.64,0,10.022240268522802
55562,-1.15,-8.85,4.59,0,10.03559166168094
55565,-1.11,-8.88,4.57,0,10.048452617194352
55568,-1.07,-8.9,4.53,0,10.0436945393615
55571,-1.03,-8.91,4.49,0,10.030408765349497
55574,-1.04,-8.94,4.42,0,10.027043432637559
55577,-1.03,-9.09,4.38,0,10.142652513026363
55580,-1.02,-9.11,4.33,0,10.138116195822574
55583,-1.03,-9.23,4.31,0,10.238647371601388
55585,-1.02,-9.3,4.28,0,10.288284599484989
55588,-1.03,-9.38,4.25,0,10.349289830708193
55591,-1.03,-9.43,4.23,0,10.386467156834417
55594,-1.06,-9.43,4.23,0,10.38948506904938
55597,-1.05,-9.4,4.25,0,10.369426213634004
55599,-1.01,-9.38,4.26,0,10.351429852923701
55602,-0.95,-9.37,4.28,0,10.344940792484024
55605,-0.92,-9.37,4.34,0,10.367203094374103
55608,-0.92,-9.35,4.36,0,10.357533490170331
55611,-0.89,-9.31,4.41,0,10.34003384907419
55614,-0.87,-9.28,4.45,0,10.32849456600525
55617,-0.88,-9.17,4.48,0,10.243715146371457
55620,-0.86,-9.1,4.52,0,10.197058399362042
55622,-0.9,-9.03,4.57,0,10.160501956104333
55625,-0.87,-8.92,4.66,0,10.101430591752834
55628,-0.86,-8.82,4.69,0,10.026370230547045
55631,-0.86,-8.81,4.74,0,10.041080619136569
55634,-0.84,-8.8,4.75,0,10.035342545224852
55637,-0.86,-8.8,4.78,0,10.051268576652403
55639,-0.85,-8.87,4.77,0,10.107042099447295
55642,-0.86,-8.92,4.73,0,10.133059755078916
55645,-0.86,-8.95,4.71,0,10.150182264373383
55648,-0.88,-9.0,4.7,0,10.191388521688298
55651,-0.9,-9.05,4.68,0,10.228142548869762
55654,-0.9,-9.09,4.69,0,10.268115698607998
55656,-0.93,-9.1,4.73,0,10.297951252555043
55659,-0.94,-9.09,4.73,0,10.290024295403777
55662,-0.96,-9.04,4.69,0,10.229335266770757
55665,-0.96,-9.03,4.67,0,10.211336837064968
55668,-0.99,-8.96,4.64,0,10.138604440454317
55671,-1.0,-8.94,4.6,0,10.103642907387414
55673,-1.04,-8.96,4.57,0,10.111780258688379
55676,-1.04,-8.94,4.56,0,10.089539137145957
55679,-1.04,-8.9,4.52,0,10.036035073673268
55682,-1.09,-8.89,4.47,0,10.010049949925326
55685,-1.12,-8.86,4.45,0,9.977800358796522
55688,-1.15,-8.81,4.46,0,9.941337938124828
55690,-1.17,-8.75,4.44,0,9.881548461653162
55693,-1.21,-8.67,4.48,0,9.833788690021766
55696,-1.23,-8.62,4.48,0,9.792226508818104
55699,-1.26,-8.62,4.5,0,9.805202700607468
55702,-1.23,-8.61,4.5,0,9.79259924636968
55704,-1.25,-8.59,4.55,0,9.800668344556916
55707,-1.27,-8.54,4.63,0,9.797009747877155
55710,-1.24,-8.51,4.69,0,9.795601053534183
55713,-1.28,-8.47,4.74,0,9.79014300201994
55716,-1.28,-8.4,4.79,0,9.754101701335701
55719,-1.28,-8.34,4.9,0,9.757253711982692
55722,-1.25,-8.26,4.97,0,9.72064812653971
55724,-1.28,-8.22,5.05,0,9.731870323838065
55727,-1.28,-8.22,5.12,0,9.768377552081
55730,-1.31,-8.21,5.15,0,9.779708584615394
55733,-1.35,-8.24,5.2,0,9.836671184908033
55736,-1.4,-8.27,5.18,0,9.858260495645263
55738,-1.43,-8.33,5.17,0,9.907709119670399
55741,-1.44,-8.37,5.15,0,9.932421658387243
55744,-1.47,-8.43,5.13,0,9.97710879964732
55747,-1.51,-8.56,5.1,0,10.077881721869929
55750,-1.56,-8.59,5.09,0,10.105928952847432
55753,-1.57,-8.64,5.06,0,10.134993833249235
55755,-1.59,-8.68,5.05,0,10.167251349307737
55758,-1.6,-8.73,5.03,0,10.201656728198612
55761,-1.56,-8.83,5.04,0,10.286111996279255
55764,-1.56,-8.85,5.03,0,10.29839793365939
55767,-1.56,-8.85,4.98,0,10.274069300914803
55770,-1.56,-8.86,4.93,0,10.258562277434395
55773,-1.5,-8.81,4.91,0,10.196773999653027
55776,-1.51,-8.75,4.9,0,10.141627088391685
55778,-1.51,-8.73,4.9,0,10.124376524013714
55781,-1.53,-8.76,4.93,0,10.167762782441375
55784,-1.53,-8.76,5.01,0,10.206791856406204
55787,-1.58,-8.79,5.07,0,10.2696348523207
55790,-1.63,-8.82,5.1,0,10.317911610398685
55793,-1.7,-8.85,5.15,0,10.37954719628944
55795,-1.73,-8.87,5.16,0,10.406507579394733
55798,-1.78,-8.82,5.15,0,10.367415299871034
55801,-1.8,-8.76,5.13,0,10.309922405139623
55804,-1.81,-8.69,5.14,0,10.257280341299051
55807,-1.79,-8.62,5.19,0,10.219814088328611
55810,-1.76,-8.54,5.23,0,10.167698854706506
55813,-1.65,-8.42,5.23,0,10.048472520736672
55815,-1.6,-8.38,5.22,0,10.001639865542051
55818,-1.55,-8.36,5.23,0,9.982234218851008
55821,-1.52,-8.32,5.22,0,9.938873175566735
55824,-1.47,-8.28,5.19,0,9.882074680956423
55827,-1.41,-8.23,5.2,0,9.83671693198498
55830,-1.38,-8.21,5.19,0,9.810433221830728
55832,-1.38,-8.18,5.19,0,9.785341077346256
55835,-1.33,-8.15,5.18,0,9.748015182589736
55838,-1.29,-8.15,5.18,0,9.74263824638891
55841,-1.25,-8.14,5.17,0,9.723733850738615
55844,-1.23,-8.13,5.17,0,9.712811127577845
55846,-1.24,-8.15,5.15,0,9.720216046981673
55849,-1.23,-8.18,5.13,0,9.733560499632187
55852,-1.25,-8.26,5.06,0,9.766969847398936
55855,-1.26,-8.32,5.01,0,9.79337020642026
55858,-1.25,-8.36,4.98,0,9.810835846144812
55861,-1.29,-8.4,4.96,0,9.840005081299502
55864,-1.28,-8.38,4.85,0,9.76653981715121
55867,-1.25,-8.35,4.81,0,9.717052022089828
55869,-1.25,-8.34,4.76,0,9.683785416870823
55872,-1.22,-8.3,4.73,0,9.630747634529731
55875,-1.2,-8.27,4.71,0,9.592549191951012
55878,-1.2,-8.19,4.73,0,9.53357225807829
55881,-1.18,-8.11,4.76,0,9.477452189275343
55884,-1.19,-8.07,4.8,0,9.464723979070918
55886,-1.18,-8.01,4.84,0,9.43282036296674
55889,-1.2,-7.92,4.95,0,9.416416515851452
55892,-1.17,-7.84,5.0,0,9.37200618864499
55895,-1.16,-7.82,5.06,0,9.38624525569197
55898,-1.15,-7.79,5.12,0,9.392603472946146
55901,-1.16,-7.8,5.18,0,9.434935081917628
55903,-1.17,-7.84,5.27,0,9.518791940157111
55906,-1.2,-7.9,5.29,0,9.583011009072253
55909,-1.19,-7.97,5.29,0,9.63955911854894
55912,-1.2,-8.01,5.3,0,9.67936464857069
55915,-1.23,-8.07,5.34,0,9.754660424638061
55918,-1.22,-8.06,5.39,0,9.772619914843716
55921,-1.21,-8.06,5.4,0,9.7768962355136
55924,-1.23,-8.06,5.45,0,9.807089272561967
55926,-1.23,-8.02,5.5,0,9.802208934724867
55929,-1.27,-8.01,5.56,0,9.832934455186814
55932,-1.26,-7.99,5.58,0,9.826703414675748
55935,-1.28,-7.98,5.56,0,9.809811415108856
55938,-1.27,-7.99,5.55,0,9.810988737125326
55940,-1.25,-7.98,5.52,0,9.783317433263628
55943,-1.32,-7.99,5.52,0,9.800658141165828
55946,-1.3,-8.01,5.52,0,9.81430079017349
55949,-1.33,-7.98,5.53,0,9.799499987244248
55952,-1.32,-8.0,5.53,0,9.81444343811711
55955,-1.33,-8.02,5.55,0,9.843363246370622
55957,-1.33,-8.04,5.51,0,9.837204887568419
55960,-1.33,-8.1,5.48,0,9.869614987424788
55963,-1.32,-8.16,5.44,0,9.895534346360485
55966,-1.31,-8.21,5.38,0,9.902757191812794
55969,-1.32,-8.37,5.31,0,9.999769997354939
55972,-1.35,-8.39,5.29,0,10.009930069685803
55974,-1.32,-8.47,5.24,0,10.046934855964778
55977,-1.32,-8.51,5.22,0,10.070297910191139
55980,-1.27,-8.55,5.22,0,10.097712612270167
55983,-1.23,-8.62,5.2,0,10.141858803986574
55986,-1.19,-8.62,5.21,0,10.142218692179734
55989,-1.15,-8.61,5.22,0,10.134248862150564
55991,-1.16,-8.62,5.23,0,10.14903443683191
55994,-1.09,-8.59,5.22,0,10.110618180902689
55997,-1.05,-8.53,5.22,0,10.055436340607004
56000,-1.04,-8.5,5.22,0,10.028958071504736
56003,-0.99,-8.47,5.24,0,10.00892601631164
56005,-1.01,-8.43,5.27,0,9.992892474153816
56008,-1.02,-8.4,5.31,0,9.98981981819492
56011,-1.0,-8.39,5.33,0,9.990045044943493
56014,-1.01,-8.37,5.36,0,9.990325320028372
56017,-1.0,-8.4,5.37,0,10.019825347779271
56020,-1.01,-8.41,5.37,0,10.029212331983006
56022,-0.99,-8.42,5.39,0,10.046322710325406
56025,-0.98,-8.43,5.38,0,10.04836802669966
56028,-0.98,-8.44,5.36,0,10.046073859971367
56031,-0.95,-8.45,5.35,0,10.046267963776398
56034,-0.94,-8.45,5.32,0,10.029381835387463
56037,-0.95,-8.47,5.29,0,10.031325934292036
56039,-0.97,-8.49,5.25,0,10.029132564683747
56042,-0.97,-8.51,5.2,0,10.020029940075029
56045,-0.98,-8.5,5.17,0,9.996964539298917
56048,-0.98,-8.53,5.09,0,9.981452800068734
56051,-1.04,-8.63,5.08,0,10.068013706784471
56054,-1.08,-8.67,5.06,0,10.096479584488842
56057,-1.13,-8.72,5.05,0,10.139911242215092
56060,-1.19,-8.78,5.03,0,10.188493509837457
56063,-1.27,-8.85,5.01,0,10.248682842199772
56065,-1.3,-8.84,5.01,0,10.24381276673876
56068,-1.34,-8.83,5.0,0,10.235453092071694
56071,-1.37,-8.83,4.97,0,10.22480806665827
56074,-1.43,-8.77,4.99,0,10.191069620015359
56077,-1.47,-8.68,5.02,0,10.1342833984451
56080,-1.51,-8.64,5.05,0,10.12087940843087
56082,-1.55,-8.63,5.09,0,10.13841703620442
56085,-1.58,-8.6,5.13,0,10.137716705451972
56088,-1.63,-8.54,5.16,0,10.110098911484496
56091,-1.67,-8.5,5.17,0,10.088002775574559
56094,-1.69,-8.53,5.17,0,10.116615046545954
56096,-1.68,-8.54,5.16,0,10.118280486327704
56099,-1.66,-8.53,5.12,0,10.086173704631504
56102,-1.66,-8.54,5.13,0,10.099707916568676
56105,-1.66,-8.5,5.11,0,10.055729709971326
56108,-1.68,-8.48,5.1,0,10.03707128598776
56111,-1.68,-8.49,5.09,0,10.040448197167295
56114,-1.65,-8.48,5.1,0,10.032093500361727
56116,-1.67,-8.47,5.08,0,10.016795894895733
56119,-1.65,-8.48,5.12,0,10.042275638519389
56122,-1.62,-8.48,5.12,0,10.037390099024746
56125,-1.61,-8.48,5.15,0,10.051119340650574
56128,-1.57,-8.46,5.17,0,10.038197049271348
56131,-1.55,-8.46,5.16,0,10.029940179283226
56133,-1.53,-8.47,5.16,0,10.035307668427512
56136,-1.47,-8.46,5.14,0,10.007602110395878
56139,-1.45,-8.47,5.12,0,10.002889582515644
56142,-1.38,-8.49,5.14,0,10.02018462903753
56145,-1.39,-8.46,5.15,0,10.00130991420624
56147,-1.37,-8.44,5.14,0,9.976477334209706
56150,-1.32,-8.45,5.13,0,9.97305369483189
56153,-1.3,-8.47,5.13,0,9.987382039353458
56156,-1.28,-8.47,5.1,0,9.969418237791011
56159,-1.28,-8.48,5.11,0,9.983030601976537
56162,-1.28,-8.5,5.11,0,10.00002499996875
56165,-1.28,-8.51,5.06,0,9.983090703785075
56168,-1.28,-8.54,5.05,0,10.003624343206816
56171,-1.28,-8.52,4.98,0,9.951341618093512
56173,-1.29,-8.61,4.94,0,10.009985014973799
56176,-1.27,-8.61,4.83,0,9.953587293031593
56179,-1.29,-8.64,4.83,0,9.982114004558355
